OMOP	SPOKE
13951	C0435632
13952	C0435632
13954	C0435632
13949	C0435632
13953	C0435632
45569226	C0435632
45574155	C0435632
13950	C0435632
45598301	C0435632
45607912	C0435632
45535584	C0435632
45540403	C0435632
45583765	C0435632
45588592	C0435632
45598300	C0435632
45559539	C0435632
45603123	C0435632
45540398	C0435632
45598302	C0435632
45603124	C0435632
45554819	C0435632
45535583	C0435632
45588593	C0435632
45540402	C0435632
45569222	C0435632
45588590	C0435632
45569223	C0435632
45588591	C0435632
45588587	C0435632
45559540	C0435632
45550044	C0435632
45574154	C0435632
45550042	C0435632
45574156	C0435632
45588594	C0435632
45574157	C0435632
45540404	C0435632
45593484	C0435632
45561089	C0235895
1575293	C0235895
19683	C0235895
45599812	C0235895
19682	C0235895
45546753	C0235895
1575291	C0235895
45590113	C0235895
45590115	C0235895
45546754	C0235895
19688	C0235895
19686	C0235895
19689	C0235895
19685	C0235895
45590116	C0235895
45580460	C0235895
45599813	C0235895
45546756	C0235895
45585316	C0235895
45599814	C0235895
1573819	C0016658
1573819	C0019557
1573865	C0016658
1573865	C0019557
1573857	C0016658
1573857	C0019557
15503	C0016658
15503	C0019557
1571094	C0016658
1571094	C0019557
15502	C0016658
15502	C0019557
15505	C0016658
15505	C0019557
1573866	C0016658
1573866	C0019557
15501	C0016658
15501	C0019557
15506	C0016658
15506	C0019557
45534104	C0016658
45534104	C0019557
45543838	C0016658
45543838	C0019557
15504	C0016658
15504	C0019557
1571454	C0016658
1571454	C0019557
45567812	C0016658
45567812	C0019557
1573445	C0012691
14051	C0012691
14053	C0012691
1573446	C0012691
1573444	C0012691
14059	C0012691
14042	C0012691
14050	C0012691
14055	C0012691
14052	C0012691
14046	C0012691
14054	C0012691
14047	C0012691
14043	C0012691
45578937	C0012691
45554851	C0012691
14045	C0012691
45598342	C0012691
45554852	C0012691
14044	C0012691
45598341	C0012691
45588646	C0012691
14058	C0012691
14049	C0012691
14048	C0012691
45569267	C0012691
45564399	C0012691
45578936	C0012691
45564396	C0012691
45588643	C0012691
45598339	C0012691
45583796	C0012691
45535620	C0012691
45535617	C0012691
45545261	C0012691
45535616	C0012691
45583799	C0012691
45574187	C0012691
45540439	C0012691
45559575	C0012691
45535619	C0012691
45593518	C0012691
45540442	C0012691
45593516	C0012691
45540441	C0012691
14056	C0012691
45578933	C0012691
45578935	C0012691
45578934	C0012691
45569268	C0012691
45593517	C0012691
45545264	C0012691
14057	C0012691
45564398	C0012691
45564397	C0012691
45583797	C0012691
45588645	C0012691
1569257	DOID:6713
1569234	DOID:6713
1569228	DOID:6713
1569243	DOID:6713
44821960	DOID:6713
44831252	DOID:6713
44832389	DOID:6713
45605823	DOID:6713
44819717	DOID:6713
44824255	DOID:6713
1569248	DOID:6713
1569270	DOID:6713
44835954	DOID:6713
44828988	DOID:6713
1569262	DOID:6713
1569263	DOID:6713
1569242	DOID:6713
1569255	DOID:6713
44834740	DOID:6713
45562384	DOID:6713
44832390	DOID:6713
45543199	DOID:6713
44824256	DOID:6713
44828989	DOID:6713
44821959	DOID:6713
44828990	DOID:6713
45596225	DOID:6713
44820876	DOID:6713
45533472	DOID:6713
45552822	DOID:6713
45557561	DOID:6713
45596223	DOID:6713
45587101	C0016664
45543718	C0016664
45543720	C0016664
9896	C0016664
9895	C0016664
9894	C0016664
45577380	C0016664
45591972	C0016664
45596708	C0016664
45587100	C0016664
45591973	C0016664
45601573	C0016664
45548532	C0016664
45601575	C0016664
45567688	C0016664
45587099	C0016664
45543719	C0016664
45601574	C0016664
1570237	C0022408
1570237	DOID:381
1570237	DOID:848
1570524	C0022408
1570524	DOID:381
1570524	DOID:848
44823354	C0022408
44823354	DOID:381
44823354	DOID:848
1570586	C0022408
1570586	DOID:381
1570586	DOID:848
44832631	C0022408
44832631	DOID:381
44832631	DOID:848
1572385	C0022408
1572385	DOID:381
1572385	DOID:848
1570286	C0022408
1570286	DOID:381
1570286	DOID:848
44821128	C0022408
44821128	DOID:381
44821128	DOID:848
44823360	C0022408
44823360	DOID:381
44823360	DOID:848
44831512	C0022408
44831512	DOID:381
44831512	DOID:848
44836180	C0022408
44836180	DOID:381
44836180	DOID:848
44831511	C0022408
44831511	DOID:381
44831511	DOID:848
35208810	C0022408
35208810	DOID:381
35208810	DOID:848
44821147	C0022408
44821147	DOID:381
44821147	DOID:848
45601343	C0022408
45601343	DOID:381
45601343	DOID:848
44822213	C0022408
44822213	DOID:381
44822213	DOID:848
44836181	C0022408
44836181	DOID:381
44836181	DOID:848
45606203	C0022408
45606203	DOID:381
45606203	DOID:848
44836182	C0022408
44836182	DOID:381
44836182	DOID:848
45557801	C0022408
45557801	DOID:381
45557801	DOID:848
44833838	C0022408
44833838	DOID:381
44833838	DOID:848
45586883	C0022408
45586883	DOID:381
45586883	DOID:848
44826888	C0022408
44826888	DOID:381
44826888	DOID:848
44826876	C0022408
44826876	DOID:381
44826876	DOID:848
45586884	C0022408
45586884	DOID:381
45586884	DOID:848
1573985	DOID:12526
1573985	DOID:3933
1574010	DOID:12526
1574010	DOID:3933
45555507	DOID:12526
45555507	DOID:3933
15888	DOID:12526
15888	DOID:3933
45608595	DOID:12526
45608595	DOID:3933
15886	DOID:12526
15886	DOID:3933
15890	DOID:12526
15890	DOID:3933
45560233	DOID:12526
45560233	DOID:3933
45550692	DOID:12526
45550692	DOID:3933
1574011	DOID:12526
1574011	DOID:3933
15887	DOID:12526
15887	DOID:3933
45555508	DOID:12526
45555508	DOID:3933
45536255	DOID:12526
45536255	DOID:3933
15889	DOID:12526
15889	DOID:3933
45560232	DOID:12526
45560232	DOID:3933
45598984	DOID:12526
45598984	DOID:3933
15885	DOID:12526
15885	DOID:3933
45579613	DOID:12526
45579613	DOID:3933
45579614	DOID:12526
45579614	DOID:3933
45584473	DOID:12526
45584473	DOID:3933
45541057	DOID:12526
45541057	DOID:3933
45539510	C0012691
45534613	C0012691
45606971	C0012691
1572480	C0012691
1572479	C0012691
10786	C0012691
45553904	C0012691
45597345	C0012691
44821307	C0012691
45549129	C0012691
45553905	C0012691
45549127	C0012691
10784	C0012691
10787	C0012691
45549128	C0012691
10783	C0012691
45558640	C0012691
45573185	C0012691
45549126	C0012691
45577961	C0012691
45602172	C0012691
1569685	C0008350
1569685	DOID:10211
44820957	C0008350
44820957	DOID:10211
44825530	C0008350
44825530	DOID:10211
44826727	C0008350
44826727	DOID:10211
44837181	C0008350
44837181	DOID:10211
44829057	C0008350
44829057	DOID:10211
1569694	C0008350
1569694	DOID:10211
44827884	C0008350
44827884	DOID:10211
44837182	C0008350
44837182	DOID:10211
44825532	C0008350
44825532	DOID:10211
44827885	C0008350
44827885	DOID:10211
44820960	C0008350
44820960	DOID:10211
44833654	C0008350
44833654	DOID:10211
35211098	DOID:9467
1574060	C0332798
1574066	C0332798
45594189	C0332798
45574842	C0332798
1574061	C0332798
45574840	C0332798
16061	C0332798
16060	C0332798
16054	C0332798
1574064	C0332798
45579653	C0332798
45574843	C0332798
1574062	C0332798
16079	C0332798
16077	C0332798
45536291	C0332798
16089	C0332798
16090	C0332798
45541098	C0332798
45555533	C0332798
45608627	C0332798
45608629	C0332798
45565145	C0332798
16076	C0332798
16080	C0332798
16064	C0332798
45599018	C0332798
45574839	C0332798
16074	C0332798
45608628	C0332798
45603835	C0332798
16093	C0332798
16065	C0332798
45584509	C0332798
16075	C0332798
45541099	C0332798
16066	C0332798
16056	C0332798
45579649	C0332798
45541097	C0332798
16078	C0332798
16055	C0332798
45608633	C0332798
45565140	C0332798
16058	C0332798
16053	C0332798
45589353	C0332798
45599019	C0332798
16094	C0332798
45555534	C0332798
45589351	C0332798
45560271	C0332798
16057	C0332798
16092	C0332798
16062	C0332798
45569978	C0332798
16088	C0332798
45608634	C0332798
45569972	C0332798
45599023	C0332798
45579657	C0332798
16063	C0332798
45599026	C0332798
16059	C0332798
45589349	C0332798
45565144	C0332798
45565143	C0332798
16091	C0332798
45603833	C0332798
45569979	C0332798
45541092	C0332798
45550726	C0332798
45565138	C0332798
45608626	C0332798
45569970	C0332798
45603832	C0332798
45536298	C0332798
45574844	C0332798
45536294	C0332798
45579654	C0332798
45536300	C0332798
45608632	C0332798
45555535	C0332798
45569971	C0332798
45536293	C0332798
45536299	C0332798
45584508	C0332798
45545956	C0332798
45536290	C0332798
45574727	C0016658
45589218	C0016658
45598910	C0016658
45598909	C0016658
45574730	C0016658
45555419	C0016658
45608504	C0016658
45608506	C0016658
45579517	C0016658
45579514	C0016658
45584369	C0016658
45579512	C0016658
45589215	C0016658
45555418	C0016658
45608502	C0016658
45579515	C0016658
45555425	C0016658
45579511	C0016658
45545834	C0016658
45560119	C0016658
45550603	C0016658
45536178	C0016658
45550602	C0016658
45608501	C0016658
45574729	C0016658
45589210	C0016658
45550599	C0016658
45569854	C0016658
45589212	C0016658
45555423	C0016658
45608503	C0016658
45603730	C0016658
45574728	C0016658
45574731	C0016658
45569847	C0016658
45560117	C0016658
9787	C1565489
1570147	C1565489
1570188	C1565489
1570154	C1565489
9786	C1565489
1570195	C1565489
9785	C1565489
45577184	C1565489
45557785	C1565489
45586905	C1565489
45586864	C1565489
9766	C1565489
45591757	C1565489
45606144	C1565489
45562616	C1565489
45606091	C1565489
45564203	C0016658
1573131	C0016658
1573286	C0016658
13334	C0016658
45588424	C0016658
1573132	C0016658
1573288	C0016658
12856	C0016658
13342	C0016658
13335	C0016658
12836	C0016658
1573289	C0016658
13348	C0016658
12837	C0016658
1573136	C0016658
12838	C0016658
45588423	C0016658
45535403	C0016658
1573290	C0016658
13336	C0016658
1573292	C0016658
1573291	C0016658
13331	C0016658
12854	C0016658
12855	C0016658
1573287	C0016658
13338	C0016658
13343	C0016658
13332	C0016658
45607741	C0016658
13347	C0016658
13344	C0016658
13339	C0016658
45598126	C0016658
45569057	C0016658
45564210	C0016658
45602927	C0016658
13337	C0016658
13341	C0016658
45583582	C0016658
45549883	C0016658
13345	C0016658
45545059	C0016658
45564211	C0016658
13340	C0016658
13333	C0016658
45593318	C0016658
13346	C0016658
45549885	C0016658
45593319	C0016658
45564206	C0016658
45573967	C0016658
45559367	C0016658
45535407	C0016658
45583580	C0016658
45583583	C0016658
45535404	C0016658
45554663	C0016658
45535400	C0016658
45540246	C0016658
45573966	C0016658
45573968	C0016658
45573964	C0016658
45593316	C0016658
45593325	C0016658
45593317	C0016658
45598131	C0016658
45602925	C0016658
45588421	C0016658
45602922	C0016658
45552729	C0013447
45552729	C0021368
45552729	DOID:2742
45591400	C0013447
45591400	C0021368
45591400	DOID:2742
45543104	C0013447
45543104	C0021368
45543104	DOID:2742
45533377	C0013447
45533377	C0021368
45533377	DOID:2742
45596149	C0013447
45596149	C0021368
45596149	DOID:2742
45552730	C0013447
45552730	C0021368
45552730	DOID:2742
45572033	C0013447
45572033	C0021368
45572033	DOID:2742
45543103	C0013447
45543103	C0021368
45543103	DOID:2742
45572032	C0013447
45572032	C0021368
45572032	DOID:2742
45591399	C0013447
45591399	C0021368
45591399	DOID:2742
1573073	C0020162
1572933	C0020162
45554297	C0020162
1573078	C0020162
45559119	C0020162
45602638	C0020162
1573077	C0020162
12684	C0020162
1572942	C0020162
1573076	C0020162
45549515	C0020162
45554395	C0020162
45588150	C0020162
1573074	C0020162
1573079	C0020162
45539973	C0020162
12699	C0020162
12262	C0020162
45535084	C0020162
12693	C0020162
45597845	C0020162
12299	C0020162
12685	C0020162
45588149	C0020162
45559111	C0020162
12263	C0020162
12691	C0020162
12298	C0020162
45597702	C0020162
45554396	C0020162
45539969	C0020162
45563926	C0020162
12300	C0020162
45602636	C0020162
12700	C0020162
12690	C0020162
12302	C0020162
12696	C0020162
45578422	C0020162
45593036	C0020162
12688	C0020162
12294	C0020162
45573693	C0020162
45607452	C0020162
45593037	C0020162
1573075	C0020162
12261	C0020162
12694	C0020162
45593046	C0020162
45573690	C0020162
45583219	C0020162
45539852	C0020162
45563929	C0020162
45535081	C0020162
45539968	C0020162
12701	C0020162
45563930	C0020162
45597725	C0020162
12698	C0020162
45597728	C0020162
1572934	C0020162
1572941	C0020162
45563925	C0020162
45563932	C0020162
45559117	C0020162
12687	C0020162
12295	C0020162
45559007	C0020162
45583239	C0020162
45573582	C0020162
45588152	C0020162
45602523	C0020162
12686	C0020162
45593044	C0020162
45568778	C0020162
45602535	C0020162
45535085	C0020162
12301	C0020162
45573583	C0020162
12296	C0020162
12692	C0020162
45544791	C0020162
45583333	C0020162
45549514	C0020162
45539870	C0020162
12695	C0020162
12697	C0020162
45588033	C0020162
45539850	C0020162
45593040	C0020162
45592934	C0020162
45539851	C0020162
45534988	C0020162
45539971	C0020162
45602537	C0020162
45607453	C0020162
45539869	C0020162
45602531	C0020162
45592932	C0020162
45554290	C0020162
45602633	C0020162
45554394	C0020162
45578415	C0020162
45593041	C0020162
12297	C0020162
45578421	C0020162
45597842	C0020162
45592915	C0020162
45554294	C0020162
45563833	C0020162
45549628	C0020162
45568780	C0020162
45573694	C0020162
45588019	C0020162
45568783	C0020162
45578416	C0020162
45602534	C0020162
45573581	C0020162
45549627	C0020162
45583334	C0020162
45578328	C0020162
45568781	C0020162
45578424	C0020162
45534989	C0020162
12689	C0020162
45583240	C0020162
45554291	C0020162
45559115	C0020162
45573692	C0020162
45583220	C0020162
45559112	C0020162
45559114	C0020162
45602634	C0020162
45573564	C0020162
45573688	C0020162
45559113	C0020162
45573689	C0020162
45602532	C0020162
45539974	C0020162
45578417	C0020162
45534985	C0020162
45578423	C0020162
45535088	C0020162
45573579	C0020162
45593048	C0020162
45597840	C0020162
45554293	C0020162
45563832	C0020162
45539871	C0020162
45583221	C0020162
45549629	C0020162
45559116	C0020162
45568779	C0020162
45539975	C0020162
45602530	C0020162
45578420	C0020162
45558995	C0020162
45592933	C0020162
45597727	C0020162
45588151	C0020162
45602961	C1302752
13518	C1302752
45540277	C1302752
13516	C1302752
45545093	C1302752
13517	C1302752
45569098	C1302752
45602962	C1302752
45569097	C1302752
45564248	C1302752
14105	C0012691
14102	C0012691
14109	C0012691
1573456	C0012691
14103	C0012691
45559586	C0012691
45569280	C0012691
45535626	C0012691
14108	C0012691
45603174	C0012691
14107	C0012691
14111	C0012691
45545275	C0012691
14104	C0012691
45545274	C0012691
45535624	C0012691
45578945	C0012691
14110	C0012691
45559585	C0012691
45593531	C0012691
45564413	C0012691
45603173	C0012691
14106	C0012691
45598348	C0012691
45578948	C0012691
45564410	C0012691
45578946	C0012691
45578949	C0012691
45545273	C0012691
45578947	C0012691
45564411	C0012691
45607006	C0037929
45587901	C0037929
45534636	C0037929
45597593	C0037929
45597375	C0037929
45577986	C0037929
45563505	C0037929
45549156	C0037929
45573199	C0037929
45544349	C0037929
45563499	C0037929
45558884	C0037929
45534638	C0037929
45549253	C0037929
45602280	C0037929
45553929	C0037929
45602198	C0037929
45568540	C0037929
45554003	C0037929
45563580	C0037929
45563503	C0037929
45587771	C0037929
45568325	C0037929
45534869	C0037929
45573297	C0037929
45539626	C0037929
45554157	C0037929
45607002	C0037929
45534631	C0037929
45549397	C0037929
45582975	C0037929
45602197	C0037929
45554004	C0037929
45592596	C0037929
45577983	C0037929
45534728	C0037929
45597457	C0037929
45602279	C0037929
45592594	C0037929
45587691	C0037929
45592593	C0037929
45553936	C0037929
45554006	C0037929
45554007	C0037929
45568318	C0037929
45568324	C0037929
45602417	C0037929
45582889	C0037929
45558667	C0037929
45587768	C0037929
45534641	C0037929
45558666	C0037929
45563578	C0037929
45553937	C0037929
45544351	C0037929
45578070	C0037929
45549254	C0037929
45544569	C0037929
45534872	C0037929
45549158	C0037929
45539529	C0037929
45573214	C0037929
45558662	C0037929
45539528	C0037929
45554008	C0037929
45544344	C0037929
45597382	C0037929
45606997	C0037929
45573427	C0037929
45578068	C0037929
45534633	C0037929
45539526	C0037929
45568408	C0037929
45597595	C0037929
45607004	C0037929
45573426	C0037929
45553933	C0037929
45606996	C0037929
45587904	C0037929
45582976	C0037929
45539625	C0037929
45539530	C0037929
45544435	C0037929
45597378	C0037929
45549157	C0037929
45568544	C0037929
45578219	C0037929
45592806	C0037929
45573210	C0037929
45587902	C0037929
45597371	C0037929
45568320	C0037929
45539629	C0037929
45534867	C0037929
45573201	C0037929
45563703	C0037929
45539533	C0037929
45568410	C0037929
45539751	C0037929
45568314	C0037929
44832833	C0037929
45558883	C0037929
45577992	C0037929
45544571	C0037929
45577989	C0037929
1567422	C0040558
1567422	DOID:9965
45571476	C0040558
45571476	DOID:9965
45595621	C0040558
45595621	DOID:9965
1567423	C0040558
1567423	DOID:9965
1567421	C0040558
1567421	DOID:9965
44825184	C0040558
44825184	DOID:9965
44824017	C0040558
44824017	DOID:9965
45542568	C0040558
45542568	DOID:9965
35205918	C0040558
35205918	DOID:9965
44829784	C0040558
44829784	DOID:9965
20502	C0221706
20549	C0221706
45575731	C0221706
1575427	C0221706
20684	C0221706
20188	C0221706
45599900	C0221706
45580613	C0221706
45600042	C0221706
20128	C0221706
1575476	C0221706
20548	C0221706
45537204	C0221706
20184	C0221706
20454	C0221706
45541995	C0221706
44834142	C0221706
1575441	C0221706
45580662	C0221706
20453	C0221706
20690	C0221706
20355	C0221706
20291	C0221706
1575428	C0221706
20406	C0221706
20064	C0221706
45542046	C0221706
44827198	C0221706
20082	C0221706
1575511	C0221706
45575696	C0221706
45537235	C0221706
20299	C0221706
45604663	C0221706
44831819	C0221706
45595132	C0221706
20205	C0221706
20063	C0221706
45580580	C0221706
45585458	C0221706
45575834	C0221706
45585400	C0221706
20191	C0221706
1575477	C0221706
45570968	C0221706
45570958	C0221706
20397	C0221706
45575752	C0221706
20081	C0221706
45585466	C0221706
20356	C0221706
20072	C0221706
45585459	C0221706
45556478	C0221706
20186	C0221706
45604790	C0221706
1575510	C0221706
20290	C0221706
20187	C0221706
20300	C0221706
45585441	C0221706
45570891	C0221706
45609550	C0221706
1575440	C0221706
45542078	C0221706
20358	C0221706
1575459	C0221706
45585440	C0221706
45609528	C0221706
45575810	C0221706
20073	C0221706
45566072	C0221706
20131	C0221706
1575493	C0221706
20550	C0221706
20206	C0221706
45566047	C0221706
45537238	C0221706
45561218	C0221706
1575460	C0221706
44831817	C0221706
1575494	C0221706
45585427	C0221706
